RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;RouteID;Entry;RouteStops;Pikas2012.11.19;Datestart
37;;;;7 АП;17963,;;;A>B;A;ДС ''Карбышева'' - ДС ''Восточная'';1234567;239462;;14364,14438,14358,14362,69222,14353,14484,14483,14480,14390,14392,14395,14397,14399,14401,14403,14490,14492,15859,14767,15515,15516,15480,15605,15606,15607,15629;;d1-d5 - 08.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ДС ''Восточная'' - ДС ''Карбышева'';1234567;239463;;15629,15630,15631,15632,15481,15479,15482,15483,15514,15952,14756,14494,14495,14344,14402,14400,14398,14396,14394,14391,14454,14481,14482,14485,58345,14357,14363,14361,14359,14440,14364;;
;;;;;;;0.39;D>B1;A;D АП 7 - Парк Челюскинцев;12345;239464;;14492,15859,14767,15515,15516,15480,15605,15606,15607,15629;;
38;;;;;18017,;;;A>B;A;ДС ''Карастояновой'' - ДС Дружная;1234567;247757;;15750,15714,15713,58346,15724,15726,15727,15728,14468,14469,15565,15566,15122,15774,15891,15914;;d1-d5 - 01.05.2019<br>d6-d7 - 01.05.2019
;;;;;;;;B>A;A;ДС Дружная - ДС ''Карастояновой'';1234567;247758;;15914,15912,15920,15599,15600,15601,15602,15219,15730,15729,15751,15725,15717,15716,15715,15750;;
39;;;;4 АП;17967,;;;A>B;A;ДС ''Восточная'' - Щедрина;12345;240411;;15629,15630,15631,15632,15633,15634,68885,15741,15218,14961,14962,14963,15145,15146,15148;;d1-d5 - 12.03.2019
;;;;;;;;B>A;A;Щедрина - ДС ''Восточная'';12345;240412;;15148,15149,15005,15006,15007,15008,58359,15740,15738,15603,15604,15605,15606,15607,15629;;
40;;;;5 АП;17970,;;;A>B;A;ДС ''Кунцевщина'' - Ландера;1234567;240903;;15858,15553,15554,58331,72952,15517,15247,15250,15251,14839,15279,15280,15281,14685,14686,14687,14688,14689,14690,73579,15869,15665,15838,15020,15021,15022,15023,15024,15025,15026,15031,15032,15033,15034,15029;;d1-d5 - 15.03.2019<br>d6-d7 - 20.04.2019
;;;;;;;;B>A;A;Ландера - ДС ''Кунцевщина'';1234567;240902;;15029,69069,69102,15030,15059,15060,15061,15062,15063,15064,15065,15837,15839,15845,15870,14572,14573,14575,14576,14577,15220,15221,15222,14700,15252,15253,15258,15518,15519,72951,15520,15521,15522,15858;;
41;;;;;18041,;;;A>B;A;ДС ''Одоевского'' - Каменная Горка-5;12345;248966;;14850,14853,15249,15254,15255,15226,15241,15242,15518,188142,188141,188139,188137,71450,230014,133414,133387,133389,187018,147047,147006,72403,14606,14607,14608,14610,73868,73864,73865,73866;;d1-d5 - 25.05.2019
;;;;;;;;B>A;A;Каменная Горка-5 - ДС ''Одоевского'';12345;248965;;73866,133344,151194,147007,199081,133381,133382,230067,133413,230015,133399,188136,188138,188140,15517,15259,15260,15261,15262,15256,15257,15248,14852,15563,14850;;
;;;;;;;0.8;E>C1;A;ДС ''Масюковщина'' - Каменная Горка-5;12345;248964;;15241,15242,15518,188142,188141,188139,188137,71450,230014,133414,133387,133389,187018,147047,147006,72403,14606,14607,14608,14610,73868,73864,73865,73866;;
;;;;;;;0.21;D>B1;A;АП 5 - Каменная Горка-5 (с ДС ''Кунцевщина'');12345;248962;;14606,14607,14608,14610,73868,73864,73865,73866;;
42;;;;;17971,;;;A>B;A;ДС ''Сухарево-5'' - Люцинская;1234567;241660;;133395,73663,69090,73484,58361,15177,14893,15178,14878,14867,14600,14601,15522,151194,147007,199081,133381,133382,133386,133383;;d1 - 13.04.2019<br>d2-d5 - 10.04.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Люцинская - ДС ''Сухарево-5'';1234567;241659;;133383,133387,133389,187018,147047,147006,72403,14606,14607,14868,14889,14890,14891,58360,58362,15141,73666,73665,133395;;
;;;;;;;0;D>B;A;АП 5 - Люцинская;67;241666;;54194,14878,14867,14600,14601,15522,151194,147007,199081,133381,133382,133386,133383;;
;;;;;17996,;;0.58;D>B1;A;D - Люцинская;12345;244522;;14878,14867,14600,14601,15522,151194,147007,199081,133381,133382,133386,133383;;
43;;;;4 АП;17967,;;;A>B;A;ДС Дружная - Степянка;1234567;240414;;15914,15918,15903,15904,15905,15906,15612,15613,15614,14477,15478,15475,15476,15814,15811,14736,14737,15364,15365,15366,69253,15381,15382,15383,15384,15385;;d1-d5 - 12.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Степянка - ДС Дружная;1234567;240415;;15385,297191,15386,15387,15377,15370,15367,15368,15417,14777,14778,15812,15813,15474,15477,14474,15626,15627,15628,15907,15908,15909,54334,15910,15911,71378,15914;;
43д;;;;;;;;A>B;A;ст.м. Тракторный завод - Степянка;1234567;240422;;15813,15814,15811,14736,14737,15364,15365,15366,69253,15381,15382,15383,15384,15385;;d1-d5 - 12.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Степянка - ст.м. Тракторный завод;1234567;240421;;15385,297191,15386,15387,15377,15370,15367,15368,15417,14777,14778,15812,15813;;
44;;;;7 АП;17971,;;;A>B;A;ДС ''Карастояновой'' - Станция ''Ждановичи'';1234567;241412;;15714,73818,73819,68965,15018,15019,15748,15747,15736,14471,15741,15218,15011,15526,15039,15040,15855,15853,15851,15849,54761,15077,15046,15075,15078,15079,15080;;d1-d5 - 20.04.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Станция ''Ждановичи'' - ДС ''Карастояновой'';1234567;241411;;15080,15081,15082,15076,15083,15921,54757,15850,15852,15854,15856,15084,15112,15113,15890,15743,58359,15740,15737,14516,14517,14518,14519,58357,73932,73820,15750,15714;;
45;;;;2 АП;17956,;;;A>B;A;ДС Дружная - Минскрыбпром;12345;246635;;15914,15665,15838,15840,14810,14812,15104,15103,15101,15105,15106,15091,15071,15072,15073,15074;;d1-d5 - 01.03.2019
;;;;;;;;B>A;A;Минскрыбпром - ДС Дружная;12345;246636;;15074,15085,15086,15087,15088,15090,15097,15100,15102,14720,15842,15841,15839,15844,73075,15914;;
46;;;;;17950,;;;A>B;A;ДС ''Масюковщина'' - Бобруйская;1234567;237974;;15228,15241,15242,15247,15250,15251,14839,15279,15280,15281,14685,14686,14687,14688,14570,14571,15893,15894,133147,212036;;d1-d5 - 23.02.2019<br>d6-d7 - 23.02.2019
;;;;;;;;B>A;A;Бобруйская - ДС ''Масюковщина'';1234567;237973;;212036,69093,15944,15892,14525,14526,14575,14576,14577,15220,15221,15222,14700,15252,15253,15258,15259,15260,15261,15262,15228;;
47с;;;;;18017,;;;A>B;A;Вокзал - Филиал БГУ;123456;247347;;243538,15665,15838,15031,15947,16118,16119,16120;;d1-d5 - 01.05.2019<br>d6 - 16.05.2019
;;;;;;;;B>A;A;Филиал БГУ - Вокзал;123456;247344;;16120,16121,16122,15949,15950,15059,15839,15845,15870,243538;;
48;;;;6 АП;17985,;;;A>B;A;ДС Чижовка - Ландера;12345;242489;;68866,15535,15539,15540,15541,15542,269675,15485,15486,15456,58334,15085,15086,15087,15088,15052,15053,15056,15057,15058,15027,69101,15028,15029;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Ландера - ДС Чижовка;12345;242488;;15029,15036,15037,15038,15031,15047,15048,15049,15050,15051,15071,15072,15073,15074,15960,15490,15459,15460,15469,269674,15499,15500,15501,15538,14616,15710,15533,193269,68866;;
49;;;;4 АП;17563,;;;A>B;A;ДС ''Масюковщина'' - С. Ковалевской;1234567;211117;;15228,15241,15242,15247,15250,15251,14701,14702,14703,14704,14714,14716,54642,15925,15927,15673,15675,14718,15676,15677,15678,15679;;d1-d5 - 13.03.2019<br>d6-d7 - 01.02.2018
;;;;;;;;B>A;A;С. Ковалевской - ДС  Масюковщина;1234567;211120;;15679,15680,15681,15682,15698,15670,15671,15672,58363,15923,14762,14715,14817,14818,14819,14838,15252,15253,15258,15259,15260,15261,15262,15228;;
50с;;;;2 АП;17956,;;;A>B;A;ДС Дружная - ДС ''Сухарево-5'';1234567;238733;;15914,204368,54508,15845,15870,14572,14573,14576,14591,14852,298016,15587,15132,15136,15137,15138,15139,15140,15141,73666,73665,133395;;d1-d5 - 13.03.2019<br>d6-d7 - 01.03.2019
;;;;;;;;B>A;A;ДС ''Сухарево-5''  - ДС Дружная;1234567;238735;;133395,73663,69090,58340,15153,15154,15158,15159,15160,15589,15588,14853,14682,14684,14687,14689,14690,73579,15869,73075,15914;;
;;;;;17968,;;0.26;B1>D;A;ДС ''Сухарево-5'' - НПО Центр - АП 2;12345;240749;;133395,73663,69090,58340,15153,15154,15158,15159,15160;;
51;;;;;17873,;;;A>B;A;ДС ''Чижовка-1'' - Железнодорожная остановка ''Лошица'';1234567;232992;;15773,15772,15533,15535,15539,15540,15541,15485,15486,15487,15488,16125,16124,16127,297359,191170,191171;;d1-d5 - 08.12.2018<br>d6-d7 - 09.12.2018
;;;;;;;;B>A;A;Железнодорожная остановка ''Лошица'' - ДС ''Чижовка-1'';1234567;232993;;191171,16128,16126,16123,15457,15458,15459,15460,15469,15500,15501,15502,71280,15771,15773;;
52;;;;;17992,;;;A>B;A;ДС ''Лермонтова'' - Червенский рынок;1234567;243867;;15933,15929,15930,15935,15927,15673,15674,15700,15701,15843,15918,15903,15904,15444,191225,15445,15446,15447,15449,15450,15451,15453;;d1-d5 - 27.04.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Червенский рынок -ДС ''Лермонтова'';1234567;243866;;15453,15546,15547,15548,15549,15550,15551,191224,54334,15910,15911,15912,15667,15668,15669,15670,15671,15672,15928,15933;;
;;;;;;;0.83;A1>D;A;ДС ''Лермонтова'' - Семёнова - АП 2;1234567;243865;;15933,15929,15930,15935,15927,15673,15674,15700,15701,15843,15918,15903,15904,15444,191225,15445,15446,15447;;
;;;;;;;0.82;D>A1;A;АП 2 - Семёнова - ДС ''Лермонтова'';1234567;243864;;15549,15550,15551,191224,54334,15910,15911,15912,15667,15668,15669,15670,15671,15672,15928,15933;;
53;;;;;17956,;;;A>B;A;ДС Дружная - Ландера;1234567;246642;;15914,15665,15838,15840,14810,14812,15104,15103,15101,15099,15105,15106,15052,15053,15056,15057,15058,15031,15032,15033,15034,15035;;d1-d5 - 13.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Ландера - ДС Дружная;1234567;246641;;15035,15036,15037,15038,15047,15048,15049,15050,15090,15097,15098,15100,15102,14720,15842,15841,15839,15844,15914;;
54;;;;5 АП;17968,;;;A>B;A;ДС ''Запад-3'' - ст.м. Спортивная;1234567;240676;;69517,14878,14600,14601,14602,14603,71957,133399,188136,188138,188140,15517,15247,15248,14593;;d1-d5 - 13.03.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;ст.м. Спортивная - ДС ''Запад-3'';1234567;240677;;14593,15245,15246,15518,188142,188141,188139,188137,151196,71456,14605,14606,14607,14868,72620,69517;;
55;;;;2 АП;17970,;;;A>B;A;Автовокзал "Восточный" - Железнодорожная станция ''Минск-Южный'';12345;240906;;14795,14796,14802,14803,14804,15447,15448,16186,195083,16187;;d1-d5 - 15.03.2019
;;;;;;;;B>A;A;Железнодорожная станция ''Минск-Южный'' - Автовокзал "Восточный";12345;240907;;16187,15548,15549,14727,14728,14729,14730,14731,14732,14795;;
56;;;;6 АП;17985,;;;A>B;A;ДС ''Серебрянка'' - Дражня;12345;242492;;14501,14504,54305,54306,15759,15801,15804,15806,15807,15810,14735,14736,14737,15379,15380,15401;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Дражня - ДС ''Серебрянка'';12345;242493;;15401,15402,15403,15417,14777,14778,14779,15809,15808,15805,15803,15802,15758,15760,15762,14475,14476,14501;;
57;;;;4 АП;18039,;;;A>B;A;ДС ''Восточная'' - Семашко;1234567;248906;;15629,15983,15986,15984,15179,15779,15566,15122,15567,15568,15936,15937,15931,15934,15926,15924,14763,15201,16249,15685,15686,15688,15689,230205;;d1-d5 - 23.05.2019<br>d6-d7 - 23.05.2019
;;;;;;;;B>A;A;Семашко - ДС ''Восточная'';1234567;248907;;230205,16251,15197,15693,15694,16253,15200,15596,14816,15922,68958,15929,15930,15932,15597,15599,15600,15778,15150,15182,15987,15988,15629;;
58;;;;6 АП;17940,;;;A>B;A;Автостанция "Автозаводская" - Торговый центр "ОМА";1234567;237674;;14830,15620,15954,14901,284336,133409,73907,73908,14837,14832;;d1-d5 - 13.02.2019<br>d6 - 06.04.2019<br>d7 - 06.04.2019
;;;;;;;;B>A;A;Торговый центр "ОМА" - Автостанция "Автозаводская";1234567;237675;;14832,14899,16254,14621,14829,14712,14711,14830;;
59;;;;;17971,;;;A>B;A;ДС Чижовка - Кульман;1234567;241335;;68866,71280,15527,15528,15529,15769,14707,14708,14549,15622,15623,15624,14733,14734,14736,14737,14739,14740,14741,14742,14754,14755,14757,14760,15019,15748,15747,15732,15730,15719,15718,15721;;d1-d5 - 01.05.2019<br>d6-d7 - 16.03.2019
;;;;;;;;B>A;A;Кульман - ДС Чижовка;1234567;241332;;15721,14456,15731,14516,14517,14518,14765,14766,14767,14769,14770,14771,14772,14774,14775,14777,14778,14780,14781,15617,15618,58366,14550,149028,14579,14588,15530,15531,15532,15533,68866;;
;;;;;;;0.88;B1>D;A;Кульман -  Машиностроителей - АП 6;67;241337;;15721,14456,15731,14516,14517,14518,14765,14766,14767,14769,14770,14771,14772,14774,14775,14777,14778,14780,14781,15617,15618,58366,14550,149028,14579,14588,15530;;
;;;;;18017,;;0.88;B1>D;A;Кульман - Машиностроителей - АП 6;12345;247272;;15721,14456,15731,14516,14517,14518,14765,14766,14767,14769,14770,14771,14772,14774,14775,14777,14778,14780,14781,15617,15618,58366,14550,149028,14579,14588,15530;;
;;;;;17971,;;0.43;D>B1;A;АП 6 - Радиальная - Кульман;1234567;241336;;14739,14740,14741,14742,14754,14755,14757,14760,15019,15748,15747,15732,15730,15719,15718,15721;;
60;;;;5 АП;17994,;;;A>B;A;ДС ''Запад-3'' - ТЦ ''Ждановичи'';1234567;244065;;69517,14878,14608,72405,72406,151194,147007,151195,71450,133184,294624,133183;;d1-d5 - 08.04.2019<br>d6-d7 - 09.04.2019
;;;;;;;;B>A;A;ТЦ ''Ждановичи'' - ДС ''Запад-3'';1234567;244066;;133183,294625,133185,230015,71451,147047,147006,72615,72616,72617,14868,72620,69517;;
61;;;;6 АП;17293,;;;A>B;A;ДС Ангарская-4 - Селицкого;1234567;201417;;68909,15305,15306,15307,15308,15332,15342,15339,15340,15341,15620,16040,14745,14747,14748,14749,58367,14784,14785,14786,14787,14788,14789,14792,14793,69287;;d1-d5 - 08.03.2019<br>d6 - 05.08.2017<br>d6-d7 - 07.05.2017<br>d7 - 05.08.2017
;;;;;;;;B>A;A;Селицкого - ДС Ангарская-4;1234567;201419;;69287,69288,14791,14794,14820,14821,14822,14823,69249,14824,14825,14828,16041,15298,15299,15300,15301,15302,15303,15326,15327,15328,15329,68849,68909;;
;;;;;;;0.65;D>B1;A;АП-6 - Станция метро ''Могилевская'' - Селицкого;67;201421;;15620,16040,14745,14747,14748,14749,58367,14784,14785,14786,14787,14788,14789,14792,14793,69287;;
62э;;;;4 АП;17985,;;;A>B;A;ДС ''Запад-3'' - Новинки;12345;242381;;69517,15170,14860,14615,14682,14838,14841,14844,14964,14967,14968,15957;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Новинки - ДС ''Запад-3'';12345;242382;;15957,15001,15002,14695,14696,14699,14591,14593,14865,14882,14888,69517;;
63;;;;7 АП;17791,;;;A>B;A;ДС ''Уручье-2'' - Великий Лес;12345;229067;;14386,14384,14382,14648,14646,14644,14642,14376,14373,14371;;d1-d5 - 17.09.2018
;;;;;;;;B>A;A;Великий Лес- ДС ''Уручье-2'';12345;229068;;14371,14374,14375,14377,14643,14645,14647,14381,14383,14385,14386;;
63д;;;;;;;;A>B;A;ДС ''Уручье-2'' - Фогеля (Малыш);12345;229060;;14386,14384,14382,14648,14646,14644,14642,14376,14373,14372,14369,14368,271011,271013,271014;;d1-d5 - 17.09.2018
;;;;;;;;B>A;A;Фогеля (Малыш) - ДС ''Уручье-2'';12345;229061;;271014,271012,14366,14365,14367,14370,14371,14374,14375,14377,14643,14645,14647,14381,14383,14385,14386;;
64;;;;;17963,;;;A>B;A;ДС ''Уручье-2'' - Макаёнка;12345;239479;;14386,14407,14410,14412,14413,14416,14631,14418,14420,14341,14343,14423,14425,14427,14428;;d1-d5 - 15.04.2019<br>d6 - 06.04.2019
;;;;;;;;B>A;A;Макаёнка - ДС ''Уручье-2'';123456;239476;;14428,14426,14424,14346,14342,14422,14421,14419,14417,14415,14414,14411,14409,14408,14386;;
;;;;;;;0.25;D>B1;A;АП - Обсерватория - Макаенка;12345;239474;;14343,14423,14425,14427,14428;;
65;;;;2 АП;18034,;;;A>B;A;ДС Лошица-2 - Городской Вал;1234567;248820;;68811,15462,15463,15464,15490,15487,15488,16125,16124,16127,72008,191173,15493,15494,15546,15547,15548,15549,14805,15880,15881,15883,15884,15885,15912,15920,14690;;d1-d5 - 18.05.2019<br>d6-d7 - 22.05.2019
;;;;;;;;B>A;A;Городской Вал - ДС Лошица-2;1234567;248821;;14690,73579,15122,15774,15891,15918,15886,15887,15878,15879,15882,14726,15447,15448,15449,15450,15451,15452,16129,72007,16128,16126,16123,15457,15458,15456,15465,15466,15467,68810,68811;;
;;;;;;;0.46;A1>D;A;ДС Лошица-2 - Камвольный к-т - АП 2;1234567;248823;;68811,15462,15463,15464,15490,15487,15488,16125,16124,16127,72008,191173,15493,15494,15546,15547;;
;;;;;;;0.46;B1>D;A;Городской Вал - Козыревская - АП 2;1234567;248824;;14690,73579,15122,15774,15891,15918,15886,15887,15878,15879,15882,14726;;
;;;;;;;0.43;D>A1;A;АП 2 - Камвольный к-т - ДС Лошица-2;1234567;248822;;15450,15451,15452,16129,72007,16128,16126,16123,15457,15458,15456,15465,15466,15467,68810,68811;;
;;;;;;;0.47;D>B1;A;АП 2 - Семенова - Городской Вал;1234567;248825;;15549,14805,15880,15881,15883,15884,15885,15912,15920,14690;;
66;;;;6 АП;17940,;;;A>B;A;Автостанция "Автозаводская" - Промышленная;1234567;237678;;14830,15620,15954,14901,284336,14831,14834,14835,14836;;d1-d5 - 30.03.2019<br>d6-d7 - 06.04.2019
;;;;;;;;B>A;A;Промышленная - Автостанция "Автозаводская";1234567;237679;;14836,14895,14829,14712,14711,14830;;
67;;;;;17985,;;;A>B;A;ДС Чижовка - Колядичи;12345;242508;;68866,15535,15539,15540,15541,15485,15486,15456,58364,15990,15992,15993,15995,15997,15999,15998;;d1-d5 - 30.03.2019
;;;;;;;;B>A;A;Колядичи - ДС Чижовка;12345;242509;;15998,73901,16000,15996,15994,16001,15991,15490,15459,15460,15469,15500,15501,15502,68866;;
68;;;;7 АП;17621,;;;A>B;A;ДС ''Карастояновой'' - Северное кладбище;1234567;219039;;15714,15713,58346,14693,14694,14964,14968,14970,14971,16091,16093;;d1-d5 - 31.03.2018<br>d6 - 16.03.2019<br>d7 - 16.03.2019
;;;;;;;;B>A;A;Северное кладбище - ДС ''Карастояновой'';1234567;219040;;16093,16090,14972,14999,15001,14845,14846,15716,15715,15750,15714;;
68в;;;;;;;;A>B;A;ДС ''Карастояновой'' - Городок;12345;219049;;15714,15713,58346,14693,14694,14964,14968,14970,14971,133406,16099;;d1-d5 - 31.03.2018
;;;;;;;;B>A;A;Городок - ДС ''Карастояновой'';12345;219050;;16099,111279,14972,14999,15001,14845,14846,15716,15715,15750,15714;;
69;;;;4 АП;17967,;;;A>B;A;Вокзал - Масюковщина;1234567;240441;;243538,15870,15868,16238,15009,15010,15011,15526,15039,15040,54537,15236,15237,15238,15239,16234,133181,16235;;d1-d5 - 12.03.2019<br>d6-d7 - 16.03.2019
